text,Sentiment
RT @HouseCracka: So sad to see the Trump Presidency being decorated by Neo Con warmongers. Elliot Abrams? Are you kidding? @realDonaldTrump @POTUS,0
RT @starfirst: Trumps Nightmare: Women Opposing Him https://t.co/qPlyFUvdqP via @thecut,0
RT @Fusion: These bookstores figured out the best way to troll Trump and it's ?: https://t.co/4wIVRbaaRP https://t.co/rTbNF4E3Mn,0
"RT @BillMoyersHQ: #Trumps immigration ban shows why the courts are essential, says @BrennanCenter counsel Kate Berry https://t.co/ZaNXmbx0P4",0
RT @elly_ify: IPOB -TRUMP SOLIDARITY RALLY: MAGISTRATE DENIES BIAFRA DETAINEES BAIL TO AVOID PUBLIC CELEBRATION https://t.co/BECUsUp2PV,1
RT @AGOWA: Trump Administration's request for immediate administrative stay DENIED. https://t.co/R3tTRPyv3U,0
RT @YosemiteUprisin: Appeals court denies Trump request to immediately restore travel ban https://t.co/qHN1GUvOYa via @usatoday,0
Utah Representative Wants Bears Ears Gone And He Wants Trump To Do It: Republicans want to eliminate one of the https://t.co/dvWk6bVPVc,0
"HEY CHUCK, WE WON! CRYBABY SCHUMER Leads Chant Dump Trump! During NYC Protest https://t.co/6iimOfGLp3 https://t.co/PaiEqO2H5K",0
"RT @HuffingtonPost: Veterans vs. Trump: Pipeline will never be completed, warriors vow https://t.co/xhKOUxRmwt https://t.co/y2YZt6dRDK",1
Trump's POTUS Twitter account has an image from Obama's inauguration in 2009 https://t.co/I5IbdywDKD #Finance #Startups #POS #Trump,1
"New Trump Executive Order Bars ""Selling"" This Flashlight! Check HOW why its Now FREE - https://t.co/keJsPjS7TT https://t.co/11HEeQ52Hp",1
Trump loses again: Appeals court shoots down DOJ request to restore travel ban https://t.co/6tjq6sgQaH via @HuffPostPol,0
#News Super Bowl: Trump protesters and Lady Gaga prepare for Houston spectacle https://t.co/81Njv0FJPc,1
RT @deanbarker: Good morning. Today is the 17th day Mr. Trump violates the Constitution's Emoluments clause &amp; the 17th day Paul Rya https://t.co/O50Ix6fd4D,0
Travellers rush to board U.S. flights while Trump ban blocked https://t.co/B80Mq0IAoE https://t.co/7GjB90OCas,0
"RT @MisterMetokur: ""Ban Trump Jack""

*Jack does

Trump: ""I'm nationalizing twitter and I'm banning Jack by using the NDAA to send him to a black site.""

#DoItJack",0
@TheOnion Donald Trump has just discovered that Twitter works like a shock collar.,0
"RT @mikandynothem: <U+2714> RETWEET<U+2714> if you are happy with President Trump and his Administration's performance so far!

Kicking butt and tak https://t.co/nCUmiIDAqu",1
RT @AP: A federal appeals court has refused to immediately reinstate Trump's travel ban on people from seven countries. https://t.co/wE89YDavhE,0
"@NewYorker But after 8 years of Obama's awful presidency, we aren't in normal times. That's just one if the reasons Trump won.",0
BI-PARTISANLETTERTO PRESIDENT #TRUMP ON #IRANIAN REGIME'S THREATS #FreeIran #No2Rouhani https://t.co/YxU3yhT7rg,0
"RT @NPR: BREAKING: Appeals court denies Trump admin. request for stay of injunction on immigration order, meaning the Trump order remains suspended.",0
RT @Sarcasticsapien: Mocking Donald Trump is weird 'cause I feel like I'm standing up to a bully but at the same time picking on someone mentally handicapped.,0
"RT @ddale8: Obscure websites published a fake story that Kuwait was copying Trump's ban. The president Facebooked it, got 67,00 https://t.co/JXXgrVQAOL",0
Washington  Appeals Court Refuses To Immediately Restore Trump Travel Ban https://t.co/XpIkrCEmbV via @Vos Iz Neias,0
Donald Trump's proposed war on the euro could destroy the EU. That might be... https://t.co/awJZZjmgNn by #sikorskiradek via @c0nvey,0
RT @CNNPolitics: An avalanche of phone calls is thundering across Capitol Hill as the Senate considers Donald Trump's nominations https://t.co/N7gtyLaNOe,0
"RT @radiobiafralive: BIAFRA: BIAFRA LAND WAS UNDER SIEGE DURING DONALD TRUMP SOLIDARITY RALLY, 11 KILLED BY BUHARI'S ARMY AND POLICE https://t.co/D7XYqVXkcO",0
RT @washingtonpost: Meet the Bush-appointed federal judge who halted Trump's executive order https://t.co/cGqiK2Ii4p,0
"RT @kathrynkopasz: @cenkuygur ""How's Trump working out for you?"" is what ALL Hillarists say. That's how the TRUE progressives know you're a sellout  @panegron",1
Federal court denies Trump administration request to restore travel ban  https://t.co/ITrnInPWqk,0
"RT @MoneypennyNaked: A new poll shows that 62% of Americans disapprove of Trump, 38% approve &amp; 107% would like a space ship so they can start a new life on Mars.",1
"RT @rafshmatko: #January 20, 2017 -  New America With President Trump #MAGA #TRUMP #DonaldTrump https://t.co/tbdnA3VTol",0
'THE O'REILLY FACTOR' Trump voices hope Russia will help fight against ISIS https://t.co/ttwdxESot5,0
RT @justinhendrix: Want to get rid of Bannon? Emphasize over and over again that Trump is his puppet. Then let Trump's narcissism do the rest.,0
Another angle. Bristol rocks. RACISM WON'T TRUMP OUR UNITY https://t.co/q6PSr3w5qB #trump #bristol #unity #RefugeesWelcome,0
Constitutional crisis? What happens if Trump decides to ignore a judge's ruling. https://t.co/AIVWewK1JG https://t.co/TWDdQc4Ko8,0
RT @donnabrazile: Sunday reading: This Is How Steve Bannon (Trump's ideologist) Sees The Entire World https://t.co/bwXj3B2ZRP via @jlfeder,1
"RT @markmobility: Monthly cost of:

Guarding Trump Tower: $30 million

Section 8 for all 15,856 homeless NYC families: $28 million",0
Eminem attacks Donald Trump in his latest release https://t.co/3e11U9jVGR https://t.co/K078kDr9ZH,0
"Researchers lend their labs in wake of Trump ban, and malaria mosquitoes fight back: CBC's health newsletter https://t.co/zalSF0UTId",0
RT @yashar: In honor of Kristen Stewart hosting SNL - here are the 8 tweets President Trump posted about her in the past. https://t.co/0m24xxhGSg,1
Great!?? BREAKING: Trumps New Education Secretary Is Completely AGAINST Common Core https://t.co/39BQCDJ67P,1
"RT @markmobility: Monthly cost of:

Guarding Trump Tower: $30 million

Section 8 for all 15,856 homeless NYC families: $28 million",0
RT @theonlyadult: It's Trump's America Va. America. Pick a side. https://t.co/RKl63B8EId,0
"RT @Breaking_Hammer: I'm no longer shocked by what Trump and the GOP does.  Shock is an emotion.  Resistance is an act.



#TheResistance https://t.co/NV7Y1BvO6J",0
RT @CarmineZozzora: Donald Trump gets evicerated and sued for protecting us while Obama basks in a glorious legacy illusion when he sho https://t.co/ZPkIl2nN57,1
I bet you money this is Kanye and Trump https://t.co/2dKPu1hu31 #fashion #sleekmakeup #perfectsmile,1
RT @TheDemocrats: We're not going to let Trump get away with this: https://t.co/6orNymvpIv https://t.co/3DSAhWr2b0,0
@ezlusztig I am not chill for anyone.I tired of being to told to shut up .That all it is shut up .What happen when Trump Regime comes for me,0
"RT @NPR: BREAKING: Appeals court denies Trump admin. request for stay of injunction on immigration order, meaning the Trump order remains suspended.",0
RT @TalentAlwaysWin: @TheBeat_Boss good riddance but le boss Trump will https://t.co/J4GZuCt497,1
Via @RawStory: Travellers rush to board U.S. flights while Trump ban blocked https://t.co/5rjoFtrRA7 | #p2 #tcot https://t.co/dKxqtU7IFC,0
RT @aljwhite: Look forward to Trump having a shitfit over Kristen Stewart in a few hours https://t.co/PYy8tsM14y,1
RT @Rational_Times: 12-Year-Old Boy Wearing Trump Hat Is SUSPENDED After Being Beaten Up https://t.co/BlwUh2y0gO https://t.co/L8taA8Pdv3,0
RT @NewssTrump: HERE IT COMES! Trump Just Sent His STRIKE FORCE to Chicago https://t.co/lQkdXna7Me https://t.co/GlpWyf8Pqd,0
"RT @VoteTrumpPics: Trump Twitter Rally?



RT? and show your support for DJT this Sunday, Feb 5th during Super Bowl Half Time Show at https://t.co/okPb11YbQw",1
Malcolm Turnbull says Trump phone call worked in Australia's favour - https://t.co/QO9jp4V1f0 - #USPolitics #trump #clinton,1
RT @Salon: The Donald Trump White House is set to destroy decades of U.S. foreign policy https://t.co/ysAugqrDsB https://t.co/qU4g78ubvp,0
"RT @MooiachiRios: GO Trump Train!

Woot! ?? Woot! https://t.co/blcXbDnRN0",0
RT @AGOWA: Trump Administration's request for immediate administrative stay DENIED. https://t.co/R3tTRPyv3U,0
RT @France4Hillary: BREAKING: A federal appeals court early Sunday rejected a request by the Justice Department to restore Trumps #MuslimBan! Another defeat!,0
RT @Heritage: Trumps Executive Orders on Financial Regulation Are a Great First Step https://t.co/VrNDsNNDGo https://t.co/ItOlwyuc1C,1
"RT @NPR: BREAKING: Appeals court denies Trump admin. request for stay of injunction on immigration order, meaning the Trump order remains suspended.",0
"RT @MightyBusterBro: George Clooney:

""TRUMP NO - IMMIGRANTS YES""

Clooney's BS Destroyed



#RefugeesNotWelcome #MAGA

#MuslimBan #2A #NRA

https://t.co/c3J7AdItDf",0
Appeals court denies Trump request to immediately reinstate travel ban - Fox News - just ban everyone for 120 days https://t.co/DejBt2BDVi,0
"RT @NPR: BREAKING: Appeals court denies Trump admin. request for stay of injunction on immigration order, meaning the Trump order remains suspended.",0
RT @JoshRosen1: Trump tried to reinstate the travel ban and was denied and all I can picture is him at Toys R Us as a child throwing the craziest tantrum.,0
"@CNNPolitics Trump not keeping his promises. He is not surrounding himself w/the best people, &amp; Mexico will not pay for the cockamamie wall.",1
RT @Honey17011: Early Signs Suggest Trumps Actions Are Taking a Toll on Trump Brand - https://t.co/8viIdRehqb #DemForce  https://t.co/gvMFSls90h,0
"RT @chicagotribune: Donald Trump Jr. stumbled making his mark outside the Trump Organization, leaving behind lawsuits, unpaid taxes. https://t.co/cT2XACimcZ",0
"RT @MZSRKPYZ: If Eminem says Trump is a bitch then Trump is a bitch

#nofavors #eminem #bigsean #idecided",0
RT @riotwomennn: Kristen Stewart humiliated Trump last night on Saturday Night Live. So @realDonaldTrump  Robert Pattinson?  #SNL  https://t.co/6XOLmogRfg,0
"@mrnburnham @phil_lewis_ @mattdpearce Trump is from here, and a while ago, the Jackie Robinson statue got hate Graffiti on it.",0
RT @CNN: A federal appeals court denied the US government's initial request to resume President Donald Trump's travel ban. https://t.co/4MDk9yuold,0
"RT @intheknow1798: Former Visa Officer  Trump Must Correct Obamas Dont Bother Checking Vetting System

https://t.co/ctycbyGjsL  https://t.co/UQqZj9Cpsf",0
@GStephanopoulos @VP - just wow!looking like we are going off the rails on a crazy train. #Trump speaking his mind should be #banned. https://t.co/3ZLNx3vRdi,0
RT @MrGee54: Trump did what????? Thats crazy. Be blessed https://t.co/DS8XNUzeD4,1
"RT @TheMarkRomano: Thanks, George W. Bush:



Your judges have upheld Obamacare and halted President Trump's travel ban.



I wonder how t https://t.co/MrEgVJLiwx",1
'THE O'REILLY FACTOR' Trump voices hope Russia will help fight against ISIS https://t.co/5Uz218gbRb,0
RT @WhitfordBradley: Beyoncé has more people of color in her tummy than Trump has in his cabinet.,0
RT @TheCartoonLoon: Just when you think trump was unstoppable. Oh wait. No i never thought that. https://t.co/W5ALRXi9pF,0
RT @FoxNews: Trump voices hope Russia can help in fight against ISIS  https://t.co/0W55YNRMLz https://t.co/L3EZj65ZxR,0
RT @riotwomennn: 7 federal judges have agreed that Trumps Muslim ban is illegal just like @SallyQYates told Trump. https://t.co/KPf6LfvTzD,0
RT @PaulClark2005: TRUMP AND MAY ARE BEING SABOTAGED BY ENEMIES WITHIN THEIR RESPECTIVE GOVERNMENTS THAY NEED TO ACT QUICKLY &amp; FIRE THE TREACHEROUS DESSINTERS,0
"RT @MMFlint: Thank you, So-Called President Trump! I've been struggling for 2 weeks over what to call you, and your tweet here g https://t.co/ZLpZLlnHV8",0
RT @Impeach_D_Trump: @CNN Wonder if Trump will be Tweeting to boycott Bud?,0
"With Trumps help, British bananas will bend again  https://t.co/mTphtct75m",0
RT @VICE: Psychologists explain why people keep having Trump nightmares: https://t.co/CWLX6Ggxx6 https://t.co/5VOFdW7Jxy,0
"RT @wikileaks: Trump on US government last night: O'Reilly: ""Putin's a killer"" Trump: ""There are a lot of killers. You think our country is so innocent?""",0
"RT @mikandynothem: <U+2714> RETWEET<U+2714> if you are happy with President Trump and his Administration's performance so far!

Kicking butt and tak https://t.co/nCUmiIDAqu",1
@SebGorka @JudgeJeanine @WhiteHouse @realDonaldTrump @FoxNews URA gr8 spokesman 4 Trump! Stick 2UR guns Gorka! I am gr8 fan of URs! GodBless,0
"RT @VoteTrumpPics: Trump Twitter Rally?



RT? and show your support for DJT this Sunday, Feb 5th during Super Bowl Half Time Show at https://t.co/okPb11YbQw",1
'THE O'REILLY FACTOR' Trump voices hope Russia will help fight against ISIS https://t.co/ANOBkoYWCg,0
"RT @546373Y: When #Trump defends #Putin killing journalists and dissidents, he threatens America. #TrumpRussia #TrumPutin https://t.co/3NvLNdOVxj",0
"RT @AJemaineClement: Hitler - failed painter

Trump - cancelled tv host

Bannon - failed documentary maker

Conway - failed stand-up



Support the arts and media",0
"RT @kathleenirish38: Assistant AG On Social Media, Violates State Ethics Laws By Posting Fuck Donald Trump Stuff On Twitter https://t.co/5cGdLywPza via @",0
RT @TheDailyShow: Donald Trump fought with Australias PM because he was tired. https://t.co/pDzCblilPJ https://t.co/hy6TStfT3x,0
A Trump policy that finally makes sense and four other things to look for in economics this week https://t.co/r9YDzF71bz,1
RT @AGOWA: Trump Administration's request for immediate administrative stay DENIED. https://t.co/R3tTRPyv3U,0
RT @artoopio: KRISTEN MOCKED DONALD TRUMP AND CAME OUT AS GAY IN SNL MONOLOGUE WHEN WILL YOUR FAVE https://t.co/1lj07smIld,0
"I'm at a huge swap meet with my dad, this is largely Trump's America; it's pretty interesting, you see so many working poor.",1
@The_Trump_Train scotus judges are one of the most important thing Trump will do,0
Dishonest Disgusting Man! Eichenwald: Can Trump Tell the Difference Between Truth and His Lies? - Newsweek  https://t.co/19lRspn2ph,0
"RT @DLin71: OBAMA: America is imperfect

GOP: TREASON



TRUMP: America is like a murderous thug

GOP: Shield your eyes in the presence of this patriot",0
Chelsea Clinton is ramping up an increasingly public Twitter crusade against Trump https://t.co/BwXaRm1yBB,0
Zagone Grim Reaper Mask and Skeleton Gloves on Saturday Night Live! #evil #snl #trump #zagone https://t.co/xaNiz7PMKB,0
Travellers rush to board U.S. flights while Trump ban blocked https://t.co/panQePNWvF https://t.co/rGUpQWIuwV,0
"RT @ABC: Melissa McCarthy skewers Sean Spicer, Alec Baldwin reprises Trump role, Bannon portrayed as Grim Reaper on ""SNL"" https://t.co/3wlkqE4b8W",0
"RT @TeaPainUSA: Thanks to Trump, we're learnin' about how the Constitution provides checks for the unbalanced.",1
RT @theharryshearer: @neeratanden I'm not equating the two individuals.   I'm saying Trump's comment to O'Reilly doesn't deserve the outrage it's getting.,0
"RT @BraddJaffy: Trump Sat: It's a ban

Spicer Sun: It's a ban

Conway Sun: It's a ban

Trump Mon: It's a ban

Spicer Mon: It's a ban

Sp https://t.co/9mqovHnkZY",0
